skill,skill_premium_niavereg,skill_premium_countryfes,skill_premium_workerfes,skill_premium_controls
formsite,-0.4748257823194801,-0.338359497580847,-0.9357389390564762,-0.36994663986639886
supplier-development,-0.131657848538903,0.13597674074339788,-6.9120142075942175,-0.07555577182962893
asp.net-web-api,0.07928997550687471,0.13035039656668193,0.7670281120010877,0.17414298423623775
redux-framework,0.22778310653312192,0.2529021657243218,3.8639076867844,0.32525430970483965
redux-thunk,0.15746226601944202,0.2141889326649573,-1.049868218328721,0.2011734886385119
sabre,0.3049936154417992,0.5476400795118908,-1.049868218328721,0.3754514816632782
cross-browser-testing,-0.2091173850890318,-0.07633822739204789,4.999999999999999,-0.12143956220562288
email-security,0.4595529639816267,0.19214230914920655,0.1802269432436146,0.26595054519471334
cyber-risk-management,0.1267257768690369,-0.4742960811587508,-1.049868218328721,-0.4463729657487277
urdu,0.10727305091325712,0.3158895217552052,-11.045701007052088,0.14609764822848012
digital-strategy,0.3024280191996891,0.3961576865852808,-1.049868218328721,0.4390367806406566
apple-cloudkit,0.44387073771668406,0.176090039109291,-1.049868218328721,0.11676811351522458
google-local-business-optimization,-0.4336328125019579,-0.3224300223031093,0.4928445276305514,-0.3162046195494556
human-resources-strategy,0.17938849513441393,0.04353289023220181,-1.049868218328721,-0.01236902099809101
adobe-incopy,-1.0866710802689716,-0.4449644746615911,-8.697328356108336,-0.8788569251911607
native-advertising,0.6206174475605362,0.25452716378970414,15.999999999999998,0.4428377618583313
waterfall-project-management,0.6156091176300048,0.8101472731301467,-1.049868218328721,0.6691104074765007
consumer-research,0.5899920867195797,0.03090573752662536,-1.049868218328721,0.4818394916829196
open-source,0.5900605483115314,-0.31608937503534723,-1.049868218328721,-0.3181028828779472
robotframework,0.6637901673934882,0.4010538179767872,-1.049868218328721,0.3082210464481903
sophos-sophos-utm,0.00413261842262434,0.3245987219924372,-8.697328356108446,0.1496598745626142
portuguese-proofreading,-0.3806971668382769,-0.4044383174424889,-1.049868218328721,-0.45779545302921626
chaos-group-v-ray,0.08033970338373932,0.2000544742115701,-21.03443501673447,0.21919280238543248
linq-to-sql,-0.07572540514693837,0.13755186877719264,-1.049868218328721,0.02695908283400472
apache-avro,1.4989590692744124,0.8840758357496967,12.228449272335409,1.1862043942419167
scss,0.04189213316551205,-0.01747065653636866,0.8389895781436232,0.04949326421191084
python-sklearn,0.5576760551283848,0.20846127811789048,-1.049868218328721,0.6861049175649262
surface-design,1.2556718754752685,1.5977643575588452,22.999999999999993,1.4265025541435423
ethical-hacking,0.19455930913343827,0.23574259531734176,0.34807403386238245,0.14593427274806747
information-security-audit,0.25192888944165254,0.2669919531435695,-0.6478975065759054,0.08494815879702051
proxmox-ve,-0.23236901977968327,0.2010164113748913,-0.6478975065759054,-0.05544075400930967
saltstack,-0.23236901977968327,0.2010164113748913,-0.6478975065759054,-0.05544075400930967
plumbing,-0.3224406061763385,0.14595665116265405,-1.049868218328721,-0.13218038436161345
sap-business-objects,-0.35123074806742005,-0.03643615404166926,-1.049868218328721,-0.21347946786656208
skype-development,-1.1198556568179747,-0.7919081129274631,-1.049868218328721,-1.0272450223380631
dispatch,-0.3147010354077032,-0.06733324956817331,-1.049868218328721,-0.2058302655932447
dispatch-and-tracking-solutions-lets,-0.3147010354077032,-0.06733324956817331,-1.049868218328721,-0.2058302655932447
golem,1.3972850949108178,0.4839020457162253,-1.049868218328721,0.5494106094825562
solidity,1.374826552893069,0.5890042340271017,-1.049868218328721,0.5011834094649803
ejs,0.12031489811937728,0.2308458617139715,9.999999999999998,0.2026084117441002
fintech-consulting,1.4088205407059968,0.8458481889702937,2.5547043929455344,0.7915895425394829
cybergrants,-0.965672314171989,-0.792160784658503,0.49999999999999994,-0.8128693299473984
plotly,0.41798864558119814,0.45487581739259936,0.24396771765068115,0.5402256848183649
worldbuilding,-0.06929380431692195,-0.7861873381411201,-1.049868218328721,-0.7865367028430337
fund-accounting,1.2429738230317793,0.05566507382733387,3.132106060953316,1.4770095406011068
comsol-multiphysics,0.4625604930067397,0.1757551738809866,-1.049868218328721,0.25991811389894803
trade-marketing,0.29665401996513363,0.4264975161200638,-4.927969519402371,0.4163879368193192
exploratory-data-analysis,0.1820853755298413,-0.3246059908153455,-1.049868218328721,-0.12728598038831218
aws-systems-manager,-1.3183144832511164,-0.8462749020546101,-1.049868218328721,-1.1799862875613438
greek,-0.093765454663130507,-0.1499850918503292,1.0261552388450703,0.05733755900874575
translation-english-armenian,-1.419935492511933,-0.808915930323716,0.7129657258402482,-1.196623593091871
grafana,-0.03289464773002287,0.4416234584394466,-1.049868218328721,0.18102008849711507
translation-spanish-italian,0.5974504992873856,0.5502400611689556,-1.049868218328721,0.8724628146412781
autolisp,0.6885168560042123,0.4692428635235064,-1.049868218328721,0.7334186774732074
arkit,0.8509524253133136,0.6566784082071543,51.08949026210154,0.7556523081248122
russian-proofreading,-0.03595145972305254,0.07679460894310321,-0,0.2959462492028763
aws-iot-device-management,1.1683496900867063,0.6337788175821868,-1.049868218328721,0.5858046556236156
operational-planning,0.07499072244035959,0.05566507382733387,-1.049868218328721,0.03705278001490762
talend-data-integration,0.38847355976988,0.6517240316361111,-1.049868218328721,0.5469836363520315
talend-open-studio,0.4609905745869968,0.7298642080942952,-1.049868218328721,0.6023277668686898
elm,0.9727584907739016,0.9127713622750204,-1.049868218328721,1.1022725885631195
haskell,0.781332116605789,0.7150419626856401,-1.049868218328721,0.9389777572787862
ocaml,1.397285094910805,1.3116513093822837,-1.049868218328721,1.5306066904337543
language-tutor,-0.6058060328715724,-0.2678975003880524,0.6168422628244776,-0.5763208544488471
statistical-computing,0.41732834666938584,0.3940689936930488,-1.049868218328721,0.5879693705743917
vuex,0.35303378060738966,0.21816257061765185,4.968874466279378,0.4214656575722658
google-charts,0.23520332178131775,0.5210846866929273,-1.049868218328721,0.3593638210266512
gemvision-matrix,0.4924735452282192,0.4874753901929399,-1.049868218328721,0.6806709661068632
windows-10-administration,-0.3826643964651605,-0.2495770413477442,-1.049868218328721,-0.3445714389126728
ux-research,0.32446514825875017,-0.00825421115343863,2.9316698217246273,0.1245899582439513
environmental-science,0.8977598494818619,0.6343298665035617,-5.695450659384097,0.8927383348351313
urban-design,-0.4965890842617161,-0.13051983701476075,-1.049868218328721,-0.3112236445440071
real-estate-photography,-0.259253435343947,-0.3890166239587237,-0.24999999999999997,-0.5968537647766466
biostatistics,0.637497060728654,0.4083583238160424,1.192882989017723,0.5241399322244085
accelo,-0.984630199593046,-0.5124534699700068,-1.049868218328721,-0.8462411464862432
aroflo,-0.984630199593046,-0.5124534699700068,-1.049868218328721,-0.8462411464862432
datatables,-0.4125300097405877,-0.20331901228971147,1.2330321685769128,-0.3176183448028881
animated-video,-0.656196811159032,-0.4166031345500539,-3.741793277544508,-0.5264218525244075
ios-sdk,0.6176377042615502,0.40664418516707945,-1.049868218328721,0.5776684758343194
cisco-certified-entry-networking-technician-ccent,-0.4161926820191299,-0.6469061055684768,-4.346850385447768,-0.2305498679894344
wordpress-malware-removal,0.16934601935738483,0.36118952103980384,-16.150236684633246,0.2723025045329244
childrens-book-illustrator,-0.3157282376928257,-0.11572097085380544,-1.049868218328721,-0.23458195505053697
custom-insight-employee-engagement-survey,0.504235652553072,-0.5180766187905508,-1.049868218328721,-0.4033351340770715
tailwind,-0.10774289406886826,0.12780036011015658,1.1325145251297029,0.04590804192932557
patent-preparation,0.8155407439114325,0.6098500474727925,23.70671683972882,0.7237156769947845
remote-sensing,0.07499072244035959,0.05566507382733387,-1.049868218328721,0.03705278001490762
grasshopper-for-rhino3d,0.5616708721373812,-0.1634323153592232,-1.049868218328721,-0.21245490918232915
asp.net-ajax,-0.29247415679015426,0.21080747319600143,-1.049868218328721,-0.15938796199068764
civicrm,-0.6428559587926588,-0.27330425796070046,-1.049868218328721,-0.4572195353909714
page-speed-optimization,0.07992423754485296,0.0272958736587885,4.8951197040362455,0.0698845557977936
winautomation-scripting,1.05492585809711,1.292628926818161,-1.049868218328721,1.1455473515923351
apple-macos,-0.1378652565936576,-0.22792273809030264,-1.049868218328721,-0.073773891543304
scheduleonce,0.3467921125314632,-0.6427871260794327,-1.049868218328721,-0.4533845297951626
general-ledger,-0.03768812511468642,-0.05955116853161962,2.036456363880716,-0.10356528540076929
amazon-redshift,0.6745992181847543,0.249987597347934,-1.049868218328721,0.1949059622244018
hive-technology,-0.12828092343524725,-0.7104201926363515,-1.049868218328721,-0.7051111096741642
medical-editing,-0.40543904366064,0.04942115223355358,2.1968391452200065,-0.16749268990674618
medical-terminology,-0.1215706744803524,0.0555203846699837,1.5880414979561652,0.03225516328782871
sap-b1,0.695446199447471,0.5599296348828784,1.00921835754677,0.4932147416718982
sap-hana,0.3764891328825176,0.10905676388044998,4.693866292261207,0.08633880805368362
serverless,0.17171756109969755,0.03875760032453994,4.999999999999999,0.17045241527753444
chartered-financial-analyst-cfa,2.120384782304355,1.2417055373024533,-1.049868218328721,1.3837683257311466
video.js,-0.0692938043169591,-0.3014624959767837,-1.049868218328721,0.03559492692388344
sound-recording,-0.2110015330625089,0.2903684348775315,0.8617860310718282,-0.05025348242094112
translation-english-ukrainian,0.05881173662118662,-0.17040637179460713,-1.049868218328721,0.2714836185747585
private-clouds,-0.3516026331545891,-0.5476433214627637,-1.049868218328721,-0.16595799804900468
social-video-marketing,0.27856086692835624,0.21364771718764,-1.049868218328721,0.45137886603913374
bpmn,0.5877104607807346,0.9962850429687856,-1.049868218328721,0.844598905448958
sap-business-workflow,0.4027709826340593,1.027574365363701,-1.049868218328721,0.6167508100522044
packer,0.1267257768690821,-0.1641689212910943,17.71596768690251,0.29817706689135626
terraform,-0.00816051344459411,0.04864251072039928,2.3279969278609185,0.05617748315388293
chief-architect,0.04123361901934971,0.17772439069821724,-1.3621396403572583,-0.10413338190193958
mean-js,0.5369419640481914,0.2081659951085329,-0,0.5818254897379538
international-sales,0.01263066543081598,-0.07583409320153339,-4.264079223732896,-0.1182034616789728
neo4j,0.14401290959865226,0.05003644186767744,-0,0.22840883587018743
finance-manager-nvision,-0.26322818516403435,-0.11273067702708424,-1.049868218328721,0.32496704111514496
microsoft-great-plains,1.4147543709884731,1.6701977450092622,-1.049868218328721,1.52195178705108
babylon.js,0.32711969272201796,0.11398275139785262,-1.049868218328721,0.02531190634987164
matplotlib,-0.20882719785717857,-0.6491967123643457,-1.049868218328721,-0.4402413971635103
browser-automation,0.7781437936609389,0.49566571909658425,-1.049868218328721,0.8230564335090212
jobscore,-0.30088149981133216,-0.12392242245154692,-1.049868218328721,-0.20042318786776356
paid-social,0.4228373477191192,0.15556472134101784,-1.049868218328721,0.17038366141098776
film-editing,-0.2433340098821508,-0.592942561867027,-1.049868218328721,-0.4165006918812008
qliksense,0.2208250482237411,0.5158157838410129,-1.049868218328721,0.3915965163712365
web-components,-1.679274095900891,-1.3320034105706042,-1.049868218328721,-1.5465746621169458
google-optimize,0.37491646518363864,0.407061180944086,0.6667760767347458,0.4996538164918514
adobe-xd,0.00870493336131803,-0.03367517213477277,-1.1055964392819608,0.04209170917693658
framer,0.10862420036431636,0.20696275660084765,3.810495380242505,0.2129563666336015
point-of-sale-pos,0.5654196676775759,0.03258998310957396,-1.049868218328721,-0.20244104860094184
sales-presentations,0.5704789846806229,0.4409119800186046,3.420879318383198,0.445026542203838
virtuoso,0.274608158735703,0.5210094852362757,-1.049868218328721,0.3150315706107945
healthcare-management,-0.5850950420485541,-0.7001120951379731,-1.049868218328721,-0.6761908421145394
lottie,0.8008314136641254,0.7610031376923744,6.999999999999998,0.9116656376520552
team-facilitation,-0.5165066221654679,-0.3147235170348117,-1.049868218328721,-0.3745715737467725
voice-over-english,-0.4265616060617046,-0.2529858046973641,-1.049868218328721,-0.27374585412391006
tfs,-0.27001553172456205,-0.2496424128195603,-1.049868218328721,-0.12056167331113288
klipfolio,0.1598865739774523,0.3338972625460107,-2.045897434665318,0.2867339553253609
price-optimization,-0.03545253146419445,-0.12632590102898908,-2.2359634638312724,0.02706962945924075
amazon-comprehend,1.4477101410783757,0.8020833775972045,-1.049868218328721,0.8565403395082164
skin-care-writing,-0.7592601810315165,-0.40872953328841954,2.493552642800299,-0.39990515230668655
uptime,-1.3802399171004074,-1.8746786881406328,-1.049868218328721,-1.9199162362390276
act-on,0.6406371236572161,0.935397227711282,1.308930632972377,0.8112827199552853
apigee,0.9116972084762268,0.5929320619144106,-1.049868218328721,1.0166091352146591
javafx,-0.03274271440082418,-0.0993217027817596,6.143164498924256,0.04693194910246248
gdpr,0.3482730445751929,0.2888374118583842,-16.927515456481345,0.3656393161064206
guitar-composition,-0.7435750424700229,-0.41458399681838926,-1.049868218328721,-0.38444453860007693
guitar-performance,-1.08667108026894,-0.7236740425526287,-1.049868218328721,-0.87885692519133
music-supervision,-1.08667108026894,-0.7236740425526287,-1.049868218328721,-0.87885692519133
musical-arrangement,-1.08667108026894,-0.7236740425526287,-1.049868218328721,-0.87885692519133
meteor.js,-0.05373117607646007,0.26914845093675965,-1.049868218328721,0.05651719850166047
social-network-analysis,-1.168472690134169,-1.7797958914618055,-0.07370380076318706,-1.4292265966873172
bitrix-intranet,0.01284854094517423,-0.2863143829613414,-1.049868218328721,0.09804201353979504
cinematography,-0.12997537919832622,-0.12816749374721903,-1.049868218328721,-0.11751287995802168
data-sheet-writing,-0.19549800013191151,0.00429627931214261,-1.049868218328721,-0.09503797550010774
eos,-0.209747850270553,0.00986783322501814,-1.9752932347161765,-0.04637662604887913
smart-contracts,0.5929421603600272,0.6968621276844819,4.999999999999999,0.6943377072647821
oracle-crm-on-demand,0.218435713079036,0.46793381056928945,-1.049868218328721,0.3233312476737862
oracle-rightnow,0.218435713079036,0.46793381056928945,-1.049868218328721,0.3233312476737862
oracle-sales-cloud,0.218435713079036,0.46793381056928945,-1.049868218328721,0.3233312476737862
oracle-siebel-crm,0.218435713079036,0.46793381056928945,-1.049868218328721,0.3233312476737862
visual-studio-team-services,0.00149921266081661,-0.04085595730107732,-1.049868218328721,0.13272599386426745
digital-marketing-strategy,0.7632252347187372,0.43687728840740114,-1.101170229853267,0.6275240558337277
book-marketing,0.1030325876076902,0.05114788345943466,1.2627481173235944,0.06373036671680246
knockoutjs,-0.2124182483561959,0.03704366832808306,-1.049868218328721,-0.1075329012875876
translation-russian-ukrainian,-0.424952058143181,-0.3816081342753262,-1.049868218328721,-0.1370820206747251
translation-ukrainian-russian,-0.424952058143181,-0.3816081342753262,-1.049868218328721,-0.1370820206747251
doubleclick-bid-manager,0.261995721149192,0.23551624290641837,-1.049868218328721,0.4139663301214051
google-adsense-api,0.720283023947897,0.39393818116145785,-1.049868218328721,0.8722765278102372
google-search-api,0.4560145426147776,0.24084937672483225,-1.049868218328721,0.6088511965274247
managed-services,0.4560145426147776,0.24084937672483225,-1.049868218328721,0.6088511965274247
media-analytics,0.4560145426147776,0.24084937672483225,-1.049868218328721,0.6088511965274247
real-time-bidding,0.4560145426147776,0.24084937672483225,-1.049868218328721,0.6088511965274247
rich-media,0.4560145426147776,0.24084937672483225,-1.049868218328721,0.6088511965274247
sales-optimization,0.2463492678970937,0.41389754336670975,-1.049868218328721,0.393184124652125
yield-management,0.4560145426147776,0.24084937672483225,-1.049868218328721,0.6088511965274247
puzzle-creation,0.2908445531527992,0.00455233866026975,-1.049868218328721,0.12091648698607133
technical-advisor,-0.21217239061362383,0.2677292383712311,-1.049868218328721,0.0634550358282128
websockets,0.013571233042266,0.2621018114884402,-1.5325593034554092,0.07794100097269721
electronjs,0.6234946239889526,0.7459334758068812,-1.049868218328721,0.5459757952733608
story-editing,-0.3933649096992033,-1.1591553463122135,-1.049868218328721,-1.1386505675885337
recipe-development,-0.09004924259107613,0.23403824679270235,3.694198861567871,0.23140274209638453
hebrew-voice-over,1.216442166106183,0.45102542493435993,-1.049868218328721,0.4714236957128533
cognos,1.194094772214854,1.0388896337979845,-1.049868218328721,0.906290157306238
fpga,0.7833091087379467,0.9316344154523776,-1.049868218328721,0.93810857879673
xilinx,0.7126071462891432,0.9262520269056672,-1.049868218328721,0.8761707449768535
postgis,0.4645263169523808,0.1853207009639659,-1.049868218328721,0.23242126813772301
digital-mapping,0.5390177108473535,-0.04445221708008529,-15.388307454406146,0.3230863190754388
editorial-illustration,0.01219320160369779,-0.0669294918400197,-1.049868218328721,-0.7330251438381429
pages,0.11118686794862637,0.11460127975554094,0.8066635430715341,0.09927255071097976
translation-norwegian-english,0.2810778309753702,-0.08721812734635175,-1.049868218328721,-0.17088712735155437
ico-whitepaper-writing,1.839730397499768,1.147462030613979,35.234935337843496,1.2398868006617096
business-presentation,0.4237857742494712,0.4029368068840657,6.013858518827433,0.4028570969794121
company-pitch,0.6329983909647742,0.5677174376337922,10.672905358276848,0.5913507381604848
marketing-presentation,0.5441647195467707,0.5398021642819482,8.676521859823954,0.5177176859304785
logic-pro,0.05867301119242642,0.09796583154701152,-7.321996519576467,0.1218241282522659
communication-strategy,0.3380311670418314,0.4830782304639133,-1.6182619656190316,0.49336899780572774
academic-editing,0.4569988746134298,0.2498253433385191,9.013959466118171,0.3023795249515298
energy-engineering,-0.35540673459048533,0.03749097536868535,-0.9410355460403615,-0.2284766147176472
project-engineering,0.15584252301537896,0.6862750518453188,0.6541923443035931,0.2982475546963589
branding-strategy,0.4616869010053461,0.16581717899947684,-7.959164291941978,0.2468468868463253
sprout-social,1.0139656322187254,0.8824410660504707,10.867342407419436,0.8365612854834618
quarkxpress,0.00652581509084286,0.4002791567159247,-1.049868218328721,0.4804538834393796
nonprofit,0.6858247397916103,0.37241177478621185,7.999999999999999,0.4442151136012256
cartodb,1.9225194310251847,1.053767635627685,-1.049868218328721,1.139927707470571
information-security-awareness,0.7887413773967116,0.10970988253651506,-1.049868218328721,0.1432060481839342
domain-driven-design,0.8603954547241874,0.13722704759603313,9.789160527322483,-0.08475200155328186
voice-over-british-accent,0.49146622317782473,-0.03078674522584526,-1.049868218328721,-0.08624468581416003
translation-german-italian,0.08417366370542105,-0.05596466548262574,-1.308930632972358,0.02675981339271298
trend-analysis-deliverable,0.4190500366417752,0.15674732146848583,-2.2970038739939067,0.33787207370966105
lightspeed-retail,0.12656952273548813,0.0953934961547262,-1.049868218328721,0.2056435765333831
customer-experience-research,0.01551593346195414,-0.1963327728198424,-3.175564008711973,-0.21106041784610355
dash,0.3264050607209043,0.2721080906799974,3.812195712296674,0.29325450881599263
phpbb,-0.02482935969448943,-0.00303309086684962,0.8086176835183291,0.04914147964084996
macaw,1.274662553065654,1.00475509732027,1.308930632972377,1.379583062106413
oracle-database-administration,0.1864231884577249,-0.01168509866264058,-1.049868218328721,0.3421630696194323
aix,-0.4161926820192708,0.04646145359806483,-1.1396284060699162,-0.29069291527298013
document-management-system,-0.1954980001319092,0.0431860169737845,-1.049868218328721,-0.09503797550001485
supermetrics,0.29684984392321606,-0.04769921579189418,0.8586977194886121,0.39456080653840775
art-curation,-0.5050781288714671,-0.35874340002032984,-1.049868218328721,-0.2972092609100425
modbus,-0.5672847382981548,-0.9069167899630928,-1.049868218328721,-0.8372073968251892
bitrix,-0.05900817510496514,-0.22179721715866416,8.07753885576888,0.04900998892041171
sales-leadership,0.545637547437903,0.1001507111531575,-38.33208889257067,0.18644073698342745
social-media-training,-0.9306734282531146,-0.9173329242080775,4.0902628486346675,-0.7993846585609168
magicavoxel,0.3362381736840462,0.01611740075262204,-1.049868218328721,0.4411364937139703
voxel,0.25848373311617595,0.01676830893340218,-1.049868218328721,0.4190696472268312
oracle-upgrade,0.09504078628360528,-0.07855647300191584,-1.049868218328721,0.2806980142207409
etabs,0.08624922057268473,0.2869197270516277,-1.049868218328721,0.4212810261309811
illusions-online-illusions,0.00397023073704151,0.04579679518968364,-9.68613853505067,0.1765068523666169
toon-boom-studio,0.5623657049054237,-0.1583534121106092,-1.049868218328721,-0.24288470657704064
residential-remodeling,0.31470517802826703,-0.3729488495408322,-2.865800589988506,-0.5850270370259227
paysafe,-0.8883797503005025,-0.722592528987971,-1.1480055561976603,-0.8392034126457574
merchandising,0.22639061842614855,0.07091195399062451,-2.6478928139369673,7.483127123575585e-4
babel,0.6603056122419104,0.2915737179044314,0.1099999999999994,0.7281641698686223
child-counseling,0.16699539526568824,0.3504880865597443,1.8073176549878032,0.42758281341974647
translation-italian-spanish,-0.5428217100110058,-0.6788223114579885,-1.049868218328721,-0.17960761392461153
industrial-automation,-0.8321126277269562,-0.5732499849855307,-0.3661758626761072,-0.6793064804195613
workforce-management,0.18119247030287589,0.12533403284871134,-1.049868218328721,-0.06867705930947564
language-filipino-visayan-dialect,-0.7064350586923572,-0.4677948606884844,-1.049868218328721,-0.6059833377866273
jboss,0.09582500001304375,-0.1819052736406874,-1.049868218328721,0.2543216339336174
red-hat-wildfly,0.04443331404743007,0.13702443540874068,-1.049868218328721,0.22218666740508025
aspen-hysys,1.2157967753746484,0.7169917052847032,-1.049868218328721,1.2563385831233551
ejb,1.4142910054654458,0.9135997666756868,-1.049868218328721,1.5147771923140765
violin-performance,0.956872045733033,0.3776837118152254,-1.049868218328721,0.6237957931494471
text-recognition,-0.4636376258959208,0.15426591949634685,-1.049868218328721,0.01026034567327275
shopware,0.4948085112673608,0.15543721954409936,-1.049868218328721,0.0500323361590754
webinar-jam,0.18246141213146863,0.46870410333923135,-0.31168250498203676,0.2886731726836206
information-technology-career-coach,1.3792246302622773,0.5498901973174298,-1.049868218328721,0.6968436416285078
fashion-merchandising,0.3246107559136229,0.13052182363646955,-5.382464736094778,0.11022409733488112
fashion-retouch,0.18104604969459492,0.05669713569074444,-3.5899202257077585,-0.02973202223406038
nexmo,0.7638076787551519,0.5829138762597872,14.70336306739358,0.830818883938832
2d-drafting,-0.5522507514419357,-0.3135973302476769,-1.049868218328721,-0.4517965247400679
hdr-photography,-0.7569940300696875,-0.5139874074380801,-0,-0.6074028737468166
wrap-advertising,0.7776663067440781,0.7564844819680058,-1.049868218328721,0.8835680326877949
voice-over-arabic,-0.7064350586923649,-0.9631597672956284,-1.049868218328721,-0.5778494763913387
voice-over-arabic-accent,-0.7064350586923649,-0.9631597672956284,-1.049868218328721,-0.5778494763913387
staffingsoft-recruiting-software,-0.4324614037323942,-0.9514216358776132,-1.049868218328721,-1.0870544408940073
woodpecker,-0.8966648238611081,-0.620536030974802,-1.049868218328721,-0.7910622456361256
uv-mapping,-0.3088283365720678,0.01244825653792015,1.0523955314543056,-0.11713309555328594
voice-over-australian-accent,-0.6089217947705491,-0.2882351816139756,-1.049868218328721,-0.4561103616536551
french-proofreading,0.5043660936377607,0.26326370805784566,-2.018146650460634,0.0923235067055242
connected-devices,-1.4811963524751126,-1.29833116900738,-3.0791348086493717,-1.3708521719218758
engineering-management,-1.4811963524751126,-1.29833116900738,-3.0791348086493717,-1.3708521719218758
enterprise-software,-0.5329514362320458,-0.554853960574405,3.276280068767898,-0.8996939549558941
foundation-software,1.2838313920357292,0.4544762436214794,-1.049868218328721,0.6014366706201388
google-protocol-buffers,1.116621894193227,0.5303641426254304,-1.049868218328721,0.7142241768189341
rust,-0.38493302735218665,-0.47037344062032127,-0.4450444616305627,-0.3723794623333088
computational-fluid-dynamics,-0.4936731371001443,-0.3587159934103129,-1.049868218328721,-0.5259842498063436
sap-basis,-0.23372555920934532,0.13587830048766977,-1.049868218328721,-0.04807760063341231
food-engineering,0.108742356783229,0.2482584017505536,3.378029934975965,0.2698339321108601
portlets,-0.4186902294185771,-0.18002535377531798,-1.049868218328721,-0.31823383209721523
amazon-elastic-beanstalk,-0.1339861568844267,0.22264037944764808,-1.049868218328721,0.0154755575636826
progressive-web-apps,0.2818637796050011,0.3023586170805175,3.5165601558459385,0.37785641406875253
international-marketing,0.6441066202989626,-0.02495208212698627,-1.049868218328721,0.03520179899645794
business-law,0.3730925805395751,0.36499870838091497,-1.049868218328721,0.5344478368248774
adobe-creative-cloud,-0.12017489218393712,-0.4634247079018534,-0,-0.36092844103649546
adobe-elearning-suite,0.9672105465197186,0.6839027311319033,-1.049868218328721,0.7484587959967479
articulate-rise,0.993247431440962,0.227778878561522,-1.049868218328721,0.2481919163343861
highrise-crm,-0.4186902294185791,-0.235711516720989,-0.21730954115931037,-0.35530078006996574
namely,1.146347531405086,0.7996491804187649,-1.049868218328721,0.8587117744510193
arm-cortex-m,0.4416160655507445,0.20853750969831464,-1.049868218328721,0.48648808497113305
salesforce-service-cloud,0.2714871789949034,0.35315315010894427,-6.648148464915534,0.2706565598687322
dovecot,-0.12828092343546052,-0.12751447113728412,-1.049868218328721,0.08561956148111877
rxswift,0.4732205344536817,0.4427573631835187,-1.049868218328721,0.5823528426406599
patent-search,0.627400354205373,0.4507884354856685,7.006792068475592,0.42828829708242566
active-sports,-0.6094910729792896,-0.1585555520507953,-0.21830285798629273,-0.5113462569579118
apa-formatting,0.3704480070237933,-0.17811994214108265,12.712724796677652,-0.1225349891560115
devolutions-remote-desktop-manager,0.0264948237496049,-0.3091151231871323,-7.876616090640132,-0.3924829160007658
jquery-ui,0.17084401304509822,0.22722575970743997,1,0.09908958711262034
hybris,-0.4748257823193942,-0.2253859012101823,-1.049868218328721,-0.3699466398667233
api-blueprint,-0.4233708725665447,-0.33301659777986736,-1.049868218328721,-0.6491199944359364
it-recruiting,-0.3290120223129875,-0.14660143575701134,-7.725129680968623,-0.240984747148221
translation-dutch-german,0.6699773295116052,0.2868644138634364,-1.049868218328721,0.13816547797310183
spm-design,-0.8258654182130989,-1.081281690637131,-1.049868218328721,-0.6464018246715203
glsl,0.2184357130789253,-0.328685400234237,-1.049868218328721,0.32333124767367927
letterhead-design,-0.04672254135428424,0.4327988227510747,0.340661624243212,0.09405467607164132
yaml,0.8603954547241159,0.1853681630742279,-1.049868218328721,0.01241461997044832
infrastructure,0.1738380498039035,0.10377871847751348,-0.3896158385779263,0.1476680928895713
optometry,0.49780038802285215,-0.5738340328608702,-1.049868218328721,-0.354729018417706
it-strategy,-0.539350998305578,-0.25110141850052287,-1.049868218328721,-0.24050788651484625
belle-nuit-subtitler,-0.5428217100109928,-0.4201942521953979,-1.049868218328721,-0.2679630748498742
stl-file-format,-0.5428217100109928,-0.4201942521953979,-1.049868218328721,-0.2679630748498742
microsoft-power-bi-data-visualization,0.902611566573182,0.6622454093061536,8.272305516378823,0.5846566084929219
microsoft-power-bi-development,1.2572300044467624,0.8430399598655709,8.272305516378823,0.7780372041346949
microsoft-sql-server-reporting-services,0.603469533479362,0.9950823542372922,8.272305516378823,0.7622085453119068
aws-appsync,0.5477826495005006,0.5480493069309994,16.80017427471106,0.336446933018616
workable,-0.8382798559661325,-0.40127440805642817,-1.049868218328721,-0.6144377874720856
yandex-api,0.44161606555072885,0.25217681020949045,-1.049868218328721,0.574804526616445
linq,0.1575490299439167,0.20039899018775037,-1.049868218328721,0.24530472099045056
performance-management,0.5500296845082365,0.2919774286608924,-1.049868218328721,0.3973765127989842
solar-design,-0.33616035134570865,-0.01465206451363472,-1.309203776043625,-0.23053352640850716
sap-bw,-0.6332711140655196,-0.33867262084762595,-1.049868218328721,-0.46265160186807097
amazon-sagemaker,0.2734822448231926,0.32978398609274384,-1.049868218328721,0.4699809049822671
gisc,0.8876799880617557,0.5820593125005552,-1.049868218328721,1.0113880180231511
loopback,-0.8004710582984793,-0.827704192980884,4.689103350800807,-1.0647869509889611
exploratory-testing,-0.47482578231938694,-0.2253859012106226,-1.049868218328721,-0.3699466398666548
flutter,0.03474486792145709,0.09985531591588158,6,0.0668859262659425
website-translation,0.00459353166410113,-0.08680947564609458,-0.9676274093710092,-0.07519380106258006
umbraco-cloud,-0.4748257823193862,0.02819291413933352,-1.049868218328721,-0.34176499096384005
joomag,-0.39336490969917687,-0.6966697020911667,-1.049868218328721,-0.18553361120135403
